"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE","MSRP","PRODUCTCODE","CUSTOMERNAME","PHONE","ADDRESSLINE1","ADDRESSLINE2","CITY","STATE","POSTALCODE","COUNTRY","TERRITORY","CONTACTLASTNAME","CONTACTFIRSTNAME","DEALSIZE"
10310,36,43.05,17,1549.8,"10/16/2024 0:00","Shipped",4,10,2024,"Motorcycles",40,"S32_2206","Toms Spezialitten, Ltd","0221-5554327","Mehrheimerstr. 369","","Koln","","50739","Germany","EMEA","Pfalzheim","Henriette","Small"
10311,29,100,9,2923.2,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",124,"S18_1589","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10311,43,100,10,5278.68,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",132,"S18_2870","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10311,32,100,11,3616.64,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",141,"S18_3685","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10311,41,81.91,1,3358.31,"10/16/2024 0:00","Shipped",4,10,2024,"Vintage Cars",92,"S18_4409","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10311,25,66.99,2,1674.75,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",71,"S18_4933","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10311,26,87.45,6,2273.7,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",73,"S24_1046","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10311,45,49.3,8,2218.5,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",50,"S24_1628","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10311,28,93.6,4,2620.8,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",90,"S24_2766","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10311,43,100,3,4595.41,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",117,"S24_2887","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10311,25,83.04,5,2076,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",85,"S24_3191","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Small"
10311,46,92.09,7,4236.14,"10/16/2024 0:00","Shipped",4,10,2024,"Classic Cars",107,"S24_3432","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86","","Madrid","","28034","Spain","EMEA","Freyre","Diego","Medium"
10312,48,100,3,11623.7,"10/21/2024 0:00","Shipped",4,10,2024,"Classic Cars",214,"S10_1949","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Large"
10312,32,100,2,4181.44,"10/21/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",116,"S18_1097","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,43,89.38,10,3843.34,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",102,"S18_1342","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,25,44.21,9,1105.25,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",53,"S18_1367","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,48,100,17,8078.4,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",170,"S18_1749","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Large"
10312,30,61.15,16,1834.5,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",60,"S18_2248","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,31,100,14,4729.36,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",127,"S18_2325","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,25,100,11,3881.25,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",168,"S18_2795","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,37,100,4,3711.1,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",101,"S18_2949","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,35,53.72,6,1880.2,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",62,"S18_2957","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,38,100,5,4457.02,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",104,"S18_3136","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,33,100,8,3535.95,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",99,"S18_3320","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10312,39,56.85,1,2217.15,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",50,"S18_4668","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,39,29.54,13,1152.06,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",33,"S24_1937","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,23,37.63,12,865.49,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",44,"S24_2022","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,31,35.29,15,1093.99,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",41,"S24_3969","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Small"
10312,44,100,7,4884.88,"10/21/2024 0:00","Shipped",4,10,2024,"Vintage Cars",97,"S24_4258","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.","","San Rafael","CA","97562","USA",NA,"Nelson","Valarie","Medium"
10313,40,100,7,6678,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",147,"S10_4962","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Medium"
10313,21,100,11,2669.1,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",136,"S12_1666","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10313,29,100,2,3416.78,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",122,"S18_2319","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Medium"
10313,34,52.87,5,1797.58,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",60,"S18_2432","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10313,25,100,3,4572.25,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",169,"S18_3232","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Medium"
10313,28,100,8,2881.76,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",121,"S18_4600","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10313,42,100,4,5581.8,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",127,"S24_2300","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Medium"
10313,27,87.64,6,2366.28,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",96,"S32_1268","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10313,38,45.45,1,1727.1,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",54,"S32_2509","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10313,34,56.24,10,1912.16,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",64,"S32_3522","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10313,30,99.13,9,2973.9,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",101,"S700_2824","Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.","","Vancouver","BC","V3F 2K1","Canada",NA,"Tannamuri","Yoshi","Small"
10314,38,100,5,7975.44,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",207,"S12_1108","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Large"
10314,46,100,6,6393.54,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",151,"S12_3148","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,36,100,4,6913.8,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",173,"S12_3891","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,45,100,14,6185.7,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",118,"S12_4473","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,42,100,13,5776.26,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",163,"S18_2238","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,20,100,1,2731.8,"10/22/2024 0:00","Shipped",4,10,2024,"Vintage Cars",136,"S18_3140","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10314,23,100,3,2481.7,"10/22/2024 0:00","Shipped",4,10,2024,"Trains",100,"S18_3259","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10314,29,100,8,4206.74,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",143,"S18_4027","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,44,53.18,11,2339.92,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",57,"S24_1444","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10314,39,37.13,15,1448.07,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",35,"S24_2840","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10314,38,100,10,4000.26,"10/22/2024 0:00","Shipped",4,10,2024,"Classic Cars",118,"S24_4048","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,35,66.49,9,2327.15,"10/22/2024 0:00","Shipped",4,10,2024,"Trains",62,"S32_3207","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10314,28,100,12,3403.12,"10/22/2024 0:00","Shipped",4,10,2024,"Trucks and Buses",115,"S50_1392","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Medium"
10314,38,61.51,7,2337.38,"10/22/2024 0:00","Shipped",4,10,2024,"Trains",58,"S50_1514","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10314,23,76.22,2,1753.06,"10/22/2024 0:00","Shipped",4,10,2024,"Ships",86,"S700_1938","Heintze Collectables","86 21 3555","Smagsloget 45","","Aaarhus","","8200","Denmark","EMEA","Ibsen","Palle","Small"
10315,36,100,7,3602.16,"10/29/2024 0:00","Shipped",4,10,2024,"Vintage Cars",87,"S18_4522","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Medium"
10315,35,100,6,4215.05,"10/29/2024 0:00","Shipped",4,10,2024,"Ships",122,"S24_2011","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Medium"
10315,24,86.74,1,2081.76,"10/29/2024 0:00","Shipped",4,10,2024,"Vintage Cars",88,"S24_3151","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Small"
10315,41,62,2,2542,"10/29/2024 0:00","Shipped",4,10,2024,"Ships",66,"S700_1138","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Small"
10315,31,86.15,3,2670.65,"10/29/2024 0:00","Shipped",4,10,2024,"Ships",100,"S700_3505","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Small"
10315,37,91.37,4,3380.69,"10/29/2024 0:00","Shipped",4,10,2024,"Ships",99,"S700_3962","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Medium"
10315,40,55.69,5,2227.6,"10/29/2024 0:00","Shipped",4,10,2024,"Ships",54,"S72_3212","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages","","Nantes","","44000","France","EMEA","Labrune","Janine","Small"
10316,33,100,17,4128.96,"11/1/2024 0:00","Shipped",4,11,2024,"Classic Cars",136,"S10_4757","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,27,100,9,3704.13,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",157,"S18_1662","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,21,94.62,15,1987.02,"11/1/2024 0:00","Shipped",4,11,2024,"Ships",86,"S18_3029","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,47,86.81,14,4080.07,"11/1/2024 0:00","Shipped",4,11,2024,"Vintage Cars",105,"S18_3856","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,25,100,1,2872.25,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",109,"S24_1785","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,34,63.71,10,2166.14,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",68,"S24_2841","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,47,76.93,11,3615.71,"11/1/2024 0:00","Shipped",4,11,2024,"Vintage Cars",65,"S24_3420","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,25,92.25,16,2306.25,"11/1/2024 0:00","Shipped",4,11,2024,"Vintage Cars",83,"S24_3816","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,30,77.79,8,2333.7,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",68,"S24_3949","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,24,59.16,2,1419.84,"11/1/2024 0:00","Shipped",4,11,2024,"Vintage Cars",68,"S32_4289","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,34,47.57,3,1617.38,"11/1/2024 0:00","Shipped",4,11,2024,"Vintage Cars",43,"S50_1341","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,34,82.21,4,2795.14,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",91,"S700_1691","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,45,93.24,13,4195.8,"11/1/2024 0:00","Shipped",4,11,2024,"Ships",90,"S700_2047","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,23,100,6,2706.41,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",99,"S700_2466","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,48,74.45,18,3573.6,"11/1/2024 0:00","Shipped",4,11,2024,"Ships",72,"S700_2610","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,48,75.2,5,3609.6,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",80,"S700_3167","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Medium"
10316,44,62.19,7,2736.36,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",74,"S700_4002","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10316,34,43.7,12,1485.8,"11/1/2024 0:00","Shipped",4,11,2024,"Planes",49,"S72_1253","giftsbymail.co.uk","(198) 555-8888","Garden House Crowther Way","","Cowes","Isle of Wight","PO31 7PJ","UK","EMEA","Bennett","Helen","Small"
10317,35,83.32,1,2916.2,"11/2/2024 0:00","Shipped",4,11,2024,"Planes",72,"S24_4278","Technics Stores Inc.","6505556809","9408 Furth Circle","","Burlingame","CA","94217","USA",NA,"Hirano","Juri","Small"
10318,46,94.74,1,4358.04,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",95,"S10_1678","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Medium"
10318,45,100,4,5566.5,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",118,"S10_2016","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Medium"
10318,37,100,3,7667.14,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",193,"S10_4698","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Large"
10318,31,100,9,3116.43,"11/2/2024 0:00","Shipped",4,11,2024,"Planes",84,"S18_2581","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Medium"
10318,42,52.7,5,2213.4,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",60,"S18_2625","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Small"
10318,48,100,2,6437.28,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",112,"S24_1578","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Medium"
10318,26,86.83,6,2257.58,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",76,"S24_2000","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Small"
10318,47,100,7,5305.36,"11/2/2024 0:00","Shipped",4,11,2024,"Motorcycles",99,"S32_1374","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Medium"
10318,50,100,8,7119,"11/2/2024 0:00","Shipped",4,11,2024,"Planes",118,"S700_2834","Diecast Classics Inc.","2155551555","7586 Pompton St.","","Allentown","PA","70267","USA",NA,"Yu","Kyung","Large"
10319,30,100,9,4111.8,"11/3/2024 0:00","Shipped",4,11,2024,"Motorcycles",150,"S12_2823","Microscale Inc.","2125551957","5290 North Pendale Street","Suite 200","NYC","NY","10022","USA",NA,"Kuo","Kee","Medium"
10319,46,73.98,1,3403.08,"11/3/2024 0:00","Shipped",4,11,2024,"Classic Cars",80,"S18_3278","Microscale Inc.","2125551957","5290 North Pendale Street","Suite 200","NYC","NY","10022","USA",NA,"Kuo","Kee","Medium"
10319,44,59.06,4,2598.64,"11/3/2024 0:00","Shipped",4,11,2024,"Motorcycles",62,"S18_3782","Microscale Inc.","2125551957","5290 North Pendale Street","Suite 200","NYC","NY","10022","USA",NA,"Kuo","Kee","Small"
10319,45,100,3,7901.1,"11/3/2024 0:00","Shipped",4,11,2024,"Classic Cars",148,"S18_4721","Microscale Inc.","2125551957","5290 North Pendale Street","Suite 200","NYC","NY","10022","USA",NA,"Kuo","Kee","Large"
